From Date,To Date,KE_PM2.5,KE_PM10,KE_NO2,KE_CO,K_PM2.5,K_PM10,K_NO2,K_CO,VPW_PM2.5,VPW_PM10,VPW_NO2,VPW_CO,D_PM2.5,D_PM10,D_NO2,D_CO,C_PM2.5,C_PM10,C_NO2,C_CO,BKC_PM2.5,BKC_PM10,BKC_NO2,BKC_CO,CE_PM2.5,CE_PM10,CE_NO2,CE_CO,SN_PM2.5,SN_PM10,SN_NO2,SN_CO,CSIA(_PM2.5,CSIA(_PM10,CSIA(_NO2,CSIA(_CO,S_PM2.5,S_PM10,S_NO2,S_CO
12-04-2025 01:00,12-04-2025 02:00,20.11,50.31,8.89,0.18,25.38,79.13,3.41,0.13,11.84,35.23,40.26598615916955,0.0,30.97,134.25,23.94,1.3,33.04,56.89,14.87,0.32,23.813333333333333,61.96333333333333,21.403333333333332,0.3233333333333333,25.07,49.88,28.18,0.37,17.71,64.14,13.16,0.26,21.44,65.47,20.65,0.41,56.57,83.07094339622641,178.32186968838528,0.14620958751393534
12-04-2025 02:00,12-04-2025 03:00,17.3,45.45,6.15,0.15,24.87,73.05,3.26,0.12,11.39,36.26,40.214307958477505,0.0,48.96,142.38,15.33,0.88,27.22,57.02,13.15,0.29,23.485,59.53,22.67,0.305,25.31,50.04,23.02,0.32,16.73,73.16,13.15,0.43,23.11,69.39,20.12,0.4,56.57,83.06811320754717,178.34317280453257,0.14616499442586398
12-04-2025 03:00,12-04-2025 04:00,15.14,41.88,6.51,0.14,24.51,66.16,3.2,0.11,11.36,25.56,40.16262975778547,0.0,40.86,114.32,14.52,0.73,24.11,57.09,11.2,0.26,23.156666666666666,57.096666666666664,23.936666666666667,0.2866666666666667,19.93,45.29,25.94,0.32,15.15,62.59,13.14,0.12,21.96,66.68,19.04,0.37,56.57,83.06528301886792,178.3644759206799,0.14612040133779264
12-04-2025 04:00,12-04-2025 05:00,14.56,38.92,25.37,0.15,24.16,61.04,3.03,0.1,10.28,31.55,40.11095155709343,0.0,22.92,88.06,20.75,0.67,19.89,57.1,13.44,0.27,22.828333333333333,54.66333333333333,25.203333333333333,0.2683333333333333,19.78,39.87,33.16,0.37,17.28,67.91,13.17,0.16,21.53,65.7,20.34,0.4,56.57,83.06245283018868,178.3857790368272,0.1460758082497213
12-04-2025 05:00,12-04-2025 06:00,17.92,41.39,31.3,0.21,24.16,63.02,2.85,0.08,10.42,28.16,40.059273356401384,0.0,16.84,94.88,22.15,0.79,22.05,57.07,21.9,0.32,22.5,52.23,26.47,0.25,18.73,50.83,48.04,0.43,16.19,55.68,13.18,0.08,22.31,67.5,19.94,0.39,56.57,83.05962264150943,178.4070821529745,0.14603121516164994
12-04-2025 06:00,12-04-2025 07:00,26.84,52.2,29.14,0.31,25.74,72.54,2.92,0.08,11.19,25.79,40.00759515570934,0.0,25.53,102.68,21.95,0.72,24.24,57.33,20.48,0.35,15.8,64.58,29.8,0.39,19.75,50.9,44.75,0.48,18.73,66.46,13.16,0.03,24.02,71.49,21.11,0.41,56.57,83.05679245283018,178.4283852691218,0.1459866220735786
12-04-2025 07:00,12-04-2025 08:00,28.39,72.53,32.76,0.33,26.96,81.93,3.09,0.1,16.2,45.94,39.9559169550173,0.0,30.46,107.68,22.43,1.15,22.21,57.39,20.44,0.37,13.98,69.86,28.63,0.31,26.67,75.09,42.19,0.46,19.57,72.16,13.15,0.12,24.47,72.55,22.46,0.44,56.57,83.05396226415094,178.44968838526913,0.14594202898550723
12-04-2025 08:00,12-04-2025 09:00,25.41,91.02,27.51,0.21,26.96,81.23,3.17,0.11,19.37,52.09,39.90423875432526,0.0,29.14,114.16,18.05,1.05,20.55,57.37,19.53,0.36,29.52,60.79,22.36,0.32,24.58,126.12,29.38,0.41,20.73,88.73,13.16,0.13,25.84,75.75,20.1,0.4,56.57,83.0511320754717,178.47099150141642,0.1458974358974359
12-04-2025 09:00,12-04-2025 10:00,24.77,88.08,22.7,0.22,34.32,77.37,3.21,0.11,18.26,49.54,39.85256055363322,0.0,36.83,125.41,18.45,0.93,22.1,57.34,13.33,0.32,32.8,58.57,22.51,0.3,27.94,167.31,25.9,0.44,18.86,116.78,13.16,0.23,23.59,70.48,22.37,0.43,56.57,83.04830188679244,178.49229461756374,0.14585284280936456
12-04-2025 10:00,12-04-2025 11:00,25.09,80.0,23.69,0.18,33.45,76.31,3.08,0.1,16.13,86.64,39.80088235294117,0.0,36.63,115.29,18.39,0.82,19.19,57.47,16.18,0.31,33.07,55.17,22.07,0.19,32.08,175.93,25.93,0.35,19.22,131.2,13.17,0.15,23.57,70.45,21.05,0.41,56.57,83.0454716981132,178.51359773371104,0.1458082497212932
12-04-2025 11:00,12-04-2025 12:00,23.05,82.41,24.0,0.16,26.06,82.48,2.96,0.09,18.87,154.79,39.749204152249135,0.0,43.83,94.57,20.3,0.84,21.48,57.66,16.43,0.29,34.17,64.26,18.68,0.1,26.86,156.29,25.5,0.38,18.17,124.49,13.14,0.04,23.6,70.52,20.48,0.4,56.57,83.04264150943396,178.53490084985836,0.14576365663322186
12-04-2025 12:00,12-04-2025 13:00,20.2,89.45,27.02,0.17,26.77,92.77,3.03,0.1,16.1,144.56,39.6975259515571,0.0,30.39,82.02,24.38,0.8,25.8,59.64,13.29,0.29,37.58,73.6,14.81,0.04,27.55,112.8,24.67,0.28,18.21,112.98,13.18,0.3,23.87,71.14,17.31,0.34,56.57,83.03981132075471,178.55620396600568,0.1457190635451505
12-04-2025 13:00,12-04-2025 14:00,20.19,87.88,17.89,0.18,28.08,122.63,2.88,0.08,14.37,76.43,39.64584775086505,0.0,15.42,86.02,16.91,0.62,23.15,60.62,13.46,0.3,33.63,74.19,12.77,0.02,29.41,96.62,21.69,0.21,18.45,117.38,13.14,0.1,25.79,75.6,17.81,0.35,56.57,83.03698113207547,178.57750708215298,0.14567447045707915
12-04-2025 14:00,12-04-2025 15:00,22.81,78.97,11.99,0.1,28.96,132.57,2.78,0.07,13.49,45.44,39.59416955017301,0.0,8.47,96.12,9.58,0.31,25.24,60.97,16.23,0.29,29.49,71.55,11.69,0.07,28.96,90.33,23.08,0.2,16.45,113.78,13.16,0.1,25.2,74.24,16.9,0.33,56.57,83.03415094339623,178.5988101983003,0.1456298773690078
12-04-2025 15:00,12-04-2025 16:00,22.05,63.95,12.43,0.05,29.26,129.85,2.68,0.06,12.41,85.48,39.54249134948097,0.0,12.6,103.7,8.27,0.29,24.99,60.21,16.84,0.27,24.07,72.37,10.62,0.12,27.65,77.02,25.12,0.22,16.61,111.3,13.18,0.27,24.02,71.51,16.47,0.32,56.57,83.03132075471697,178.6201133144476,0.14558528428093645
12-04-2025 16:00,12-04-2025 17:00,23.46,62.28,15.26,0.14,30.18,151.59,2.65,0.06,12.07,105.0,39.49081314878893,0.0,15.45,98.99,8.61,0.35,21.01,59.1,19.64,0.28,20.73,72.93,12.09,0.21,22.71,81.26,23.6,0.18,18.31,129.27,13.14,0.34,24.97,73.72,14.44,0.28,56.57,83.02849056603773,178.64141643059492,0.1455406911928651
12-04-2025 17:00,12-04-2025 18:00,23.94,69.15,18.24,0.18,30.45,120.99,2.87,0.08,12.61,92.22,39.439134948096886,0.0,24.69,99.01,10.52,0.44,23.02,58.19,22.23,0.29,17.57,66.21,13.9,0.23,25.77,115.41,26.55,0.22,20.14,140.91,13.16,0.46,25.64,75.27,14.2,0.28,56.57,83.02566037735849,178.6627195467422,0.14549609810479375
12-04-2025 18:00,12-04-2025 19:00,17.39,72.71,27.54,0.18,29.65,113.58,2.91,0.08,14.93,97.24,39.38745674740484,0.0,28.26,110.22,8.97,0.57,25.55,59.99,21.14,0.32,10.18,68.89,18.22,0.17,31.37,163.59,29.91,0.39,20.51,149.14,13.16,0.5,24.62,72.92,16.39,0.32,56.57,83.02283018867924,178.68402266288953,0.1454515050167224
12-04-2025 19:00,12-04-2025 20:00,16.0,68.5,26.12,0.18,28.74,116.31,2.97,0.08,14.54,68.71,39.3357785467128,0.0,32.11,120.19,12.93,0.64,26.24,59.75,16.85,0.34,4.17,64.01,18.4,0.11,32.02,189.46,32.5,0.46,18.71,132.06,13.14,0.4,24.5,72.62,15.0,0.29,56.57,83.02,178.70532577903683,0.14540691192865104
12-04-2025 20:00,12-04-2025 21:00,15.97,63.27,31.03,0.19,28.78,128.38,3.07,0.1,17.44,56.02,39.284100346020765,0.0,22.13,113.55,14.65,0.8,25.9,58.83,22.03,0.36,2.45,62.8,18.53,0.06,31.28,147.09,26.95,0.46,19.61,117.83,13.15,0.47,24.77,73.24,14.9,0.29,56.57,83.01716981132076,178.72662889518415,0.1453623188405797
12-04-2025 21:00,12-04-2025 22:00,19.35,60.77,19.57,0.2,28.54,101.38,3.06,0.1,16.84,54.67,39.23242214532872,0.0,25.8,111.81,14.64,0.71,24.93,58.19,19.15,0.36,6.99,63.81,17.33,0.04,28.23,124.05,37.97,0.52,20.18,119.77,13.16,0.39,24.8,73.32,16.24,0.32,56.57,83.0143396226415,178.74793201133144,0.14531772575250837
12-04-2025 22:00,12-04-2025 23:00,24.03,60.47,18.55,0.2,28.89,99.58,2.9,0.08,15.36,77.18,39.180743944636674,0.0,23.55,116.57,17.92,0.79,24.78,57.74,23.54,0.39,19.72,73.65,16.14,0.71,25.11,107.06,36.77,0.45,19.7,102.97,13.16,0.53,24.53,72.7,18.01,0.35,56.57,83.01150943396226,178.76923512747877,0.145273132664437
12-04-2025 23:00,13-04-2025 00:00,22.69,60.55,18.29,0.19,29.96,93.35,2.92,0.08,16.53,57.8,39.129065743944636,0.0,31.23,118.23,19.6,0.67,22.75,57.41,23.36,0.36,43.69,67.98,17.74,1.19,25.95,84.33,42.72,0.52,20.62,79.78,13.17,0.89,24.77,73.25,17.88,0.35,56.57,83.00867924528302,178.79053824362606,0.14522853957636567
13-04-2025 00:00,13-04-2025 01:00,22.03,60.05,18.38,0.12,29.96,92.13,2.88,0.08,14.88,45.48,39.0773875432526,0.0,23.55,106.43,13.27,0.55,21.91,59.31,18.88,0.31,46.94,73.56,15.57,0.33,28.28,69.99,35.24,0.39,19.87,77.36,13.16,0.35,24.53,72.7,16.51,0.34,56.57,83.00584905660376,178.81184135977338,0.1451839464882943
13-04-2025 01:00,13-04-2025 02:00,20.68,58.41,25.26,0.15,35.37,102.0,2.91,0.08,14.2,52.42,39.02570934256055,0.0,21.6,99.27,11.81,0.51,20.4,59.59,11.7,0.29,46.53,73.27,13.98,0.24,27.05,70.35,32.34,0.4,18.62,74.82,13.15,0.3,23.96,71.37,16.9,0.33,56.57,83.00301886792452,178.83314447592068,0.14513935340022296
13-04-2025 02:00,13-04-2025 03:00,17.09,54.51,47.85,0.11,41.07,80.85,2.95,0.09,14.2,40.73,38.97403114186851,0.0,21.05,99.16,11.73,0.51,22.85,59.17,13.21,0.28,39.28,69.91,18.17,0.12,26.64,70.86,31.83,0.36,16.2,69.46,13.15,0.18,25.24,74.35,16.81,0.33,56.57,83.00018867924528,178.854447592068,0.1450947603121516
13-04-2025 03:00,13-04-2025 04:00,14.81,50.95,40.71,0.1,26.75,121.46,2.92,0.08,15.28,39.53,38.92235294117647,0.0,28.95,95.99,14.25,0.49,22.06,58.85,11.39,0.28,27.8,79.36,17.81,0.03,24.51,59.54,21.69,0.29,15.17,63.78,13.14,0.01,25.4,74.72,17.27,0.34,56.57,82.99735849056603,178.8757507082153,0.14505016722408026
13-04-2025 04:00,13-04-2025 05:00,14.99,43.43,35.52,0.09,26.47,85.63,2.94,0.09,14.0,43.36,38.87067474048443,0.01,35.88,93.25,17.06,0.5,16.85,58.61,14.12,0.29,28.46,81.73,27.03,0.04,20.42,58.38,33.08,0.39,18.27,54.34,13.14,0.01,24.33,72.22,16.71,0.33,56.57,82.99452830188679,178.89705382436262,0.14500557413600892
13-04-2025 05:00,13-04-2025 06:00,20.0,43.65,51.81,0.14,27.59,88.29,2.84,0.08,14.03,40.43,38.81899653979239,0.01,31.52,91.07,16.93,0.58,17.06,58.44,17.84,0.32,21.54,114.06,29.28,0.01,22.19,62.76,33.52,0.43,17.74,54.85,13.19,0.19,25.01,73.8,15.89,0.31,56.57,82.99169811320755,178.9183569405099,0.14496098104793756
13-04-2025 06:00,13-04-2025 07:00,29.95,53.37,52.33,0.19,28.56,85.1,2.75,0.07,17.44,41.56,38.76731833910034,0.01,31.04,94.74,19.54,0.65,26.59,58.72,18.26,0.33,18.53,155.74,31.41,0.0,23.66,68.26,41.61,0.55,19.62,69.79,13.17,0.0,24.83,73.39,17.71,0.35,56.57,82.9888679245283,178.93966005665723,0.14491638795986622
13-04-2025 07:00,13-04-2025 08:00,31.44,72.06,53.71,0.26,28.56,80.22,2.97,0.09,15.62,41.89,38.715640138408304,0.01,32.89,122.86,21.34,0.69,27.9,58.83,20.11,0.39,24.23,135.74,30.2,0.0,25.09,89.64,40.11,0.51,19.65,82.44,13.17,0.0,23.99,71.44,17.8,0.35,56.57,82.98603773584905,178.96096317280453,0.14487179487179486
13-04-2025 08:00,13-04-2025 09:00,30.75,101.4,41.42,0.23,28.56,100.24,2.96,0.09,20.48,55.68,38.663961937716266,0.01,29.24,128.31,14.82,0.58,23.77,58.87,16.81,0.35,27.61,119.62,29.6,0.0,31.73,150.31,44.14,0.53,19.44,85.37,13.17,0.0,27.92,80.64,17.2,0.33,56.57,82.98320754716981,178.98226628895185,0.14482720178372352
13-04-2025 09:00,13-04-2025 10:00,28.27,113.52,36.1,0.21,28.56,96.4,2.98,0.09,17.15,52.23,38.61228373702422,0.0,35.37,131.63,13.27,0.57,23.73,59.05,16.95,0.36,36.45,107.74,23.64,0.0,39.48,180.4,49.01,0.52,21.14,89.89,13.17,0.0,27.05,78.59,18.59,0.36,56.57,82.98037735849056,179.00356940509914,0.14478260869565218
13-04-2025 10:00,13-04-2025 11:00,24.87,103.34,24.36,0.19,50.73,95.66,3.16,0.1,17.24,49.92,38.560605536332176,0.0,34.45,121.6,15.25,0.45,30.46,59.3,23.93,0.42,44.37,121.6,21.54,0.0,39.09,167.11,29.24,0.3,20.88,88.94,13.13,0.0,27.7,80.1,19.16,0.38,56.57,82.97754716981132,179.02487252124646,0.14473801560758082
13-04-2025 11:00,13-04-2025 12:00,24.35,91.41,14.13,0.17,43.76,99.86,3.26,0.12,17.21,48.5,38.50892733564014,0.0,36.2,115.86,21.77,0.39,37.07,59.69,18.79,0.42,39.72,108.92,17.4,0.0,34.71,137.68,25.89,0.3,20.32,87.15,13.18,0.0,25.92,75.94,17.79,0.35,56.57,82.97471698113208,179.04617563739376,0.14469342251950948
13-04-2025 12:00,13-04-2025 13:00,20.99,82.23,11.74,0.2,28.98,115.63,3.42,0.13,17.04,53.06,38.4572491349481,0.0,32.64,126.46,22.33,0.33,43.0,62.25,14.47,0.35,37.23,103.77,15.53,0.0,29.12,121.24,24.4,0.18,24.04,88.45,13.17,0.01,26.51,77.3,17.02,0.33,56.57,82.97188679245282,179.06747875354108,0.14464882943143811
13-04-2025 13:00,13-04-2025 14:00,17.96,76.59,7.52,0.19,30.13942857142857,114.81571428571428,3.4137142857142857,0.12942857142857142,14.35,58.16,38.405570934256055,0.0,30.03,127.75,12.85,0.33,37.48,62.72,13.33,0.35,38.37,98.22,11.66,0.0,27.8,111.64,23.81,0.15,24.25,97.17,13.14,0.0,25.8,75.64,15.95,0.31,56.57,82.96905660377358,179.08878186968838,0.14460423634336678
13-04-2025 14:00,13-04-2025 15:00,18.58,75.55,6.18,0.11,31.298857142857145,114.00142857142856,3.4074285714285715,0.12885714285714286,11.88,49.94,38.35389273356401,0.0,28.21,128.23,10.47,0.38,30.31,61.93,13.12,0.33,27.55,90.92,7.48,0.0,22.68,104.92,24.24,0.16,21.21,106.71,13.14,0.0,25.97,76.05,15.11,0.3,56.57,82.96622641509434,179.1100849858357,0.1445596432552954
13-04-2025 15:00,13-04-2025 16:00,26.53,74.48,5.59,0.07,32.458285714285715,113.18714285714285,3.4011428571428572,0.12828571428571428,10.88,47.15,38.30221453287197,0.0,28.36,132.4,8.92,0.56,29.08,60.62,12.66,0.32,22.36,89.32,6.29,0.0,21.84,102.55,23.9,0.15,21.11,107.17,13.17,0.0,26.27,76.74,15.19,0.3,56.57,82.96339622641509,179.131388101983,0.14451505016722407
13-04-2025 16:00,13-04-2025 17:00,27.82,70.05,6.63,0.12,33.617714285714285,112.37285714285714,3.394857142857143,0.12771428571428572,12.57,49.12,38.250536332179934,0.0,25.7,146.12,9.53,0.71,23.87,59.98,14.59,0.32,18.37,88.63,7.33,0.0,22.15,107.85,29.05,0.15,19.67,108.88,13.14,0.07,25.23,74.31,15.01,0.29,56.57,82.96056603773584,179.15269121813031,0.14447045707915274
13-04-2025 17:00,13-04-2025 18:00,23.01,68.31,10.16,0.15,34.777142857142856,111.55857142857143,3.3885714285714283,0.12714285714285714,13.49,50.3,38.19885813148789,0.0,31.77,163.74,10.5,0.61,21.83,58.95,13.66,0.34,11.05,86.44,9.52,0.0,26.68,114.64,32.39,0.2,17.0,114.7,13.14,0.27,25.1,74.02,14.3,0.28,56.57,82.9577358490566,179.1739943342776,0.14442586399108137
13-04-2025 18:00,13-04-2025 19:00,21.12,65.56,8.69,0.14,35.936571428571426,110.74428571428571,3.382285714285714,0.12657142857142858,17.27,52.21,38.14717993079584,0.01,25.97,152.74,14.76,0.71,23.02,60.12,13.78,0.35,5.34,80.73,9.35,0.0,26.04,131.44666666666666,34.84,0.38,17.88,120.35,13.13,0.33,25.91,75.9,14.84,0.29,56.57,82.95490566037735,179.19529745042493,0.14438127090301003
13-04-2025 19:00,13-04-2025 20:00,19.04,62.52,16.73,0.16,37.096000000000004,109.92999999999999,3.376,0.126,16.84,45.94,38.095501730103805,0.01,29.29,143.74,15.68,0.74,23.96,59.63,16.16,0.39,1.38,80.12,11.75,0.0,27.36,148.25333333333333,25.75,0.34,14.81,119.73,13.13,0.57,25.2,74.23,14.81,0.29,56.57,82.95207547169811,179.21660056657225,0.14433667781493867
13-04-2025 20:00,13-04-2025 21:00,23.25,63.83,19.05,0.2,38.255428571428574,109.11571428571428,3.3697142857142857,0.12542857142857144,14.17,63.31,38.04382352941177,0.01,20.69,148.92,23.56,0.86,25.37,58.74,26.98,0.5,3.085,71.47,17.38,0.0,27.95,165.06,38.5,0.51,17.18,118.16,13.15,0.68,27.23,78.99,15.47,0.31,56.57,82.94924528301887,179.23790368271955,0.14429208472686733
13-04-2025 21:00,13-04-2025 22:00,27.28,65.31,14.24,0.21,39.414857142857144,108.30142857142857,3.3634285714285714,0.12485714285714286,14.03,46.3,37.99214532871972,0.01,20.91,142.91,27.7,0.95,25.31,58.12,27.83,0.53,4.79,63.63,17.81,0.0,21.73,152.91,47.64,0.59,20.57,134.41,13.17,0.86,24.81,73.36,17.65,0.34,56.57,82.94641509433961,179.25920679886687,0.144247491638796
13-04-2025 22:00,13-04-2025 23:00,26.77,65.42,12.39,0.2,40.574285714285715,107.48714285714286,3.357142857142857,0.12428571428571429,10.96,58.19,37.94046712802768,0.02,26.0,141.69,24.53,0.79,22.08,57.68,21.17,0.46,8.96,66.45,14.88,0.0,24.04,124.75,43.62,0.54,21.59,136.15,13.16,0.66,25.04,73.87,18.95,0.37,56.57,82.94358490566037,179.28050991501416,0.14420289855072463
13-04-2025 23:00,14-04-2025 00:00,25.91,61.26,12.65,0.2,41.733714285714285,106.67285714285714,3.350857142857143,0.12371428571428572,14.26,50.87,37.88878892733564,0.03,33.12,135.3,18.69,0.62,20.29,57.37,17.91,0.43,8.14,64.78,18.96,0.0,28.29,101.71,38.17,0.41,22.32,114.25,13.15,0.51,24.33,72.14,16.85,0.33,56.57,82.94075471698113,179.3018130311615,0.1441583054626533
14-04-2025 00:00,14-04-2025 01:00,30.76,59.93,22.46,0.16,42.89314285714286,105.85857142857142,3.3445714285714288,0.12314285714285715,17.75,49.7,37.8371107266436,0.02,29.85,128.38,18.46,0.65,23.52,58.84,19.64,0.44,3.84,72.67,31.21,0.56,23.07,77.51,40.55,0.41,22.22,123.17,13.14,0.27,24.47,72.55,18.22,0.36,56.57,82.93792452830188,179.32311614730878,0.14411371237458193
14-04-2025 01:00,14-04-2025 02:00,31.63,63.46,35.23,0.19,44.052571428571426,105.0442857142857,3.338285714285714,0.12257142857142858,17.21,47.91,37.785432525951556,0.03,32.34,130.31,19.68,0.73,26.24,59.12,18.91,0.46,10.15,76.17,36.9,0.63,24.49,70.22,33.78,0.36,23.65,117.79,13.14,0.07,26.38,77.0,17.59,0.34,56.57,82.93509433962264,179.3444192634561,0.1440691192865106
14-04-2025 02:00,14-04-2025 03:00,26.1,69.74,36.46,0.2,45.212,104.22999999999999,3.332,0.122,16.5,44.58,37.73375432525951,0.04,35.88,133.44,21.52,1.06,26.57,58.84,18.58,0.47,12.22,72.53,30.84,0.7,24.35,68.91,36.2,0.37,26.95,90.9,13.13,0.1,25.26,74.38,16.84,0.33,56.57,82.9322641509434,179.3657223796034,0.14402452619843925
14-04-2025 03:00,14-04-2025 04:00,22.99,70.47,42.5,0.22,46.371428571428574,103.41571428571429,3.3257142857142856,0.12142857142857143,14.71,44.02,37.68207612456747,0.04,51.36,141.86,20.58,1.08,26.9,58.74,16.59,0.42,22.39,82.2,32.94,0.64,21.48,65.91,29.54,0.33,26.13,66.19,13.18,0.0,25.37,74.64,16.57,0.33,56.57,82.92943396226414,179.38702549575072,0.14397993311036789
14-04-2025 04:00,14-04-2025 05:00,17.94,67.4,35.06,0.23,47.530857142857144,102.60142857142857,3.3194285714285714,0.12085714285714286,13.12,41.62,37.630397923875435,0.03,45.17,134.71,16.61,0.99,24.57,58.69,18.53,0.44,16.72,90.87,24.93,0.57,26.29,69.08,24.11,0.24,23.63,68.08,13.14,0.0,22.72,68.49,16.67,0.33,56.57,82.9266037735849,179.408328611898,0.14393534002229655
14-04-2025 05:00,14-04-2025 06:00,27.76,68.89,32.3,0.25,48.690285714285714,101.78714285714285,3.313142857142857,0.12028571428571429,12.78,42.98,37.57871972318339,0.04,39.31,124.83,18.69,0.9,25.6925,59.036249999999995,19.24875,0.45,12.81,76.1,24.23,0.49,27.98,70.25,24.5,0.24,24.28,66.94,13.16,0.0,24.29,72.12,16.12,0.32,56.57,82.92377358490566,179.42963172804534,0.14389074693422518
14-04-2025 06:00,14-04-2025 07:00,37.84,74.42,31.18,0.3,49.849714285714285,100.97285714285714,3.306857142857143,0.11971428571428572,12.24,45.7,37.527041522491345,0.04,42.75,131.79,18.99,1.17,26.814999999999998,59.3825,19.9675,0.46,8.92,75.04,26.56,0.48,24.31,58.52,33.66,0.43,23.35,62.0,13.17,0.0,23.97,71.36,16.83,0.33,56.57,82.9209433962264,179.45093484419263,0.14384615384615385
14-04-2025 07:00,14-04-2025 08:00,32.96,82.04,40.4,0.34,51.00914285714286,100.15857142857142,3.3005714285714287,0.11914285714285715,13.69,48.55,37.47536332179931,0.04,47.92,139.98,21.75,1.2,27.9375,59.72875,20.68625,0.47000000000000003,19.07,80.59,31.34,0.55,26.49,75.92,32.99,0.35,23.03,52.2,13.14,0.0,24.44,72.47,17.26,0.34,56.57,82.91811320754717,179.47223796033995,0.14380156075808248
14-04-2025 08:00,14-04-2025 09:00,28.23,90.66,50.35,0.3,52.168571428571425,99.34428571428572,3.2942857142857145,0.11857142857142858,16.62,56.31,37.42368512110727,0.04,44.8,144.36,18.19,1.02,29.06,60.075,21.405,0.48,21.79,71.67,34.55,0.59,33.3,155.25,38.85,0.45,21.54,56.0,13.15,0.0,24.5,72.62,17.1,0.34,56.57,82.91528301886792,179.49354107648725,0.14375696767001114
14-04-2025 09:00,14-04-2025 10:00,29.3,91.33,45.99,0.3,53.328,98.53,3.2880000000000003,0.118,17.21,63.02,37.372006920415224,0.02,38.21,128.49,23.43,0.67,30.182499999999997,60.42125,22.12375,0.49,37.49,108.66,36.18,0.68,35.62,208.95,55.44,0.63,21.23,59.79,117.3,0.03,25.58,75.12,18.5,0.36,56.57,82.91245283018867,179.51484419263457,0.1437123745819398
14-04-2025 10:00,14-04-2025 11:00,30.7,94.97,48.81,0.26,54.48742857142857,97.71571428571428,3.2817142857142856,0.11742857142857142,22.43,87.28,37.32032871972318,0.02,45.41,123.14,23.19,0.62,31.305,60.7675,22.8425,0.5,47.29,109.49,36.06,0.73,38.8,197.58,58.07,0.65,22.49,71.61,121.43,0.01,25.97,76.05,18.57,0.37,56.57,82.90962264150943,179.53614730878186,0.14366778149386844
14-04-2025 11:00,14-04-2025 12:00,30.78,97.09,26.79,0.24,55.646857142857144,96.90142857142857,3.2754285714285714,0.11685714285714285,24.14,82.62,37.26865051903114,0.0,41.88,136.36,18.14,0.52,32.427499999999995,61.11375,23.56125,0.51,50.52,109.56,27.08,0.85,45.49,182.77,50.74,0.56,21.62,76.51,74.49,0.0,28.42,81.76,18.75,0.37,56.57,82.90679245283019,179.5574504249292,0.1436231884057971
14-04-2025 12:00,14-04-2025 13:00,35.65,93.27,19.07,0.28,56.80628571428572,96.08714285714285,3.269142857142857,0.11628571428571428,21.99,73.14,37.2169723183391,0.0,29.22,152.53,15.77,0.24,33.55,61.46,24.28,0.52,78.04,116.57,22.75,0.9,50.34,161.07,43.97,0.43,22.07,83.06,58.89,0.04,29.24,83.67,18.63,0.37,56.57,82.90396226415093,179.57875354107648,0.14357859531772574
14-04-2025 13:00,14-04-2025 14:00,36.07,90.59,13.9,0.29,57.965714285714284,95.27285714285713,3.262857142857143,0.11571428571428571,20.76,65.11,37.16529411764706,0.0,30.31,177.14,17.92,0.8,42.52,62.97,25.22,0.5,78.05,109.79,18.93,0.62,50.79,162.93,39.13,0.31,30.03,107.42,54.7,0.01,30.64,86.95,19.16,0.38,56.57,82.9011320754717,179.6000566572238,0.1435340022296544
14-04-2025 14:00,14-04-2025 15:00,38.71,88.26,24.75,0.25,59.12514285714286,94.45857142857142,3.2565714285714287,0.11514285714285714,24.36,64.5,37.11361591695501,0.0,38.33,187.21,15.64,0.46,48.76,63.08,20.89,0.49,63.41,91.41,14.08,0.01,42.58,153.11,37.18,0.25,34.48,117.59,43.87,0.0,28.92,82.98,17.51,0.34,56.57,82.89830188679245,179.6213597733711,0.14348940914158306
14-04-2025 15:00,14-04-2025 16:00,38.08,84.96,14.25,0.22,60.284571428571425,93.64428571428572,3.2502857142857144,0.11457142857142857,18.56,75.4,37.061937716262975,0.01,40.7,222.7,14.33,0.26,36.73,61.95,18.7,0.44,56.38,76.8,9.23,0.0,33.94,158.72,43.06,0.26,31.12,113.87,38.9,0.0,29.51,84.3,16.62,0.33,56.57,82.8954716981132,179.64266288951842,0.1434448160535117
14-04-2025 16:00,14-04-2025 17:00,35.59,83.59,14.43,0.13,61.444,92.83,3.244,0.114,41.19,88.78,37.01025951557094,0.01,36.52,289.67,16.28,0.21,25.11,60.63,21.05,0.44,50.11,103.51,9.51,0.0,31.16,169.61,42.38,0.28,28.76,124.91,36.74,0.0,32.55,91.41,15.97,0.31,56.57,82.89264150943396,179.6639660056657,0.14340022296544036
14-04-2025 17:00,14-04-2025 18:00,33.82,87.7,17.29,0.08,62.60342857142858,92.01571428571428,3.237714285714286,0.11342857142857143,27.7,82.48,36.95858131487889,0.01,30.76,292.79,21.01,0.25,18.31,59.34,24.48,0.45,50.1,133.4,12.48,0.0,29.39,192.14,55.45,0.41,29.29,151.57,33.71,0.01,29.68,84.71,15.54,0.3,56.57,82.88981132075472,179.68526912181304,0.143355629877369
14-04-2025 18:00,14-04-2025 19:00,28.55,88.84,17.84,0.06,63.76285714285714,91.20142857142856,3.2314285714285718,0.11285714285714285,22.61,73.14,36.906903114186846,0.02,34.63,275.79,31.51,0.25,17.97,60.59,30.47,0.51,37.94,138.94,14.42,0.0,31.63,204.27,62.87,0.62,27.32,158.03,41.83,0.01,28.49,81.94,17.45,0.34,56.57,82.88698113207546,179.70657223796033,0.14331103678929766
